Local time,Open,High,Low,Close,Volume
15.05.2021 17:00:00.000 GMT-0400,48194,49729,43816,44053,1.88
16.05.2021 17:00:00.000 GMT-0400,44053,46591,42084,44766,3.17
17.05.2021 17:00:00.000 GMT-0400,44765,45798,42406,43239,3.38
18.05.2021 17:00:00.000 GMT-0400,43239,43537,29814,38296,3.11
19.05.2021 17:00:00.000 GMT-0400,38296,42478,34972,40026,3.31
20.05.2021 17:00:00.000 GMT-0400,40026,42217,35155,35210,3.42
21.05.2021 17:00:00.000 GMT-0400,35186,38808,33502,38034,2.08
22.05.2021 17:00:00.000 GMT-0400,38032,38352,31111,33645,3.01
23.05.2021 17:00:00.000 GMT-0400,33629,39885,33625,38977,3.22
24.05.2021 17:00:00.000 GMT-0400,38977,39794,36459,37604,3.32
25.05.2021 17:00:00.000 GMT-0400,37604,40829,37447,38723,2.81
26.05.2021 17:00:00.000 GMT-0400,38723,40349,37158,38445,2.32
27.05.2021 17:00:00.000 GMT-0400,38445,39148,35100,35170,2.78
28.05.2021 17:00:00.000 GMT-0400,35173,37252,33618,34220,0.96
29.05.2021 17:00:00.000 GMT-0400,34215,36453,33403,36031,2.8
30.05.2021 17:00:00.000 GMT-0400,36031,37436,34154,36650,2.87
31.05.2021 17:00:00.000 GMT-0400,36650,37866,35687,36274,2.74
01.06.2021 17:00:00.000 GMT-0400,36272,38190,35900,37702,1.77
02.06.2021 17:00:00.000 GMT-0400,37702,39439,37160,38655,2.29
03.06.2021 17:00:00.000 GMT-0400,38656,39230,35553,37009,2.13
04.06.2021 17:00:00.000 GMT-0400,37009,37872,35283,35803,1.66
05.06.2021 17:00:00.000 GMT-0400,35803,36415,34813,35928,2.19
06.06.2021 17:00:00.000 GMT-0400,35924,36750,34018,34402,2.04
07.06.2021 17:00:00.000 GMT-0400,34403,34588,31016,33580,2.84
08.06.2021 17:00:00.000 GMT-0400,33580,36916,32382,36363,2.48
09.06.2021 17:00:00.000 GMT-0400,36363,38376,35789,36441,2.66
10.06.2021 17:00:00.000 GMT-0400,36441,37616,35947,37112,3.04
11.06.2021 17:00:00.000 GMT-0400,37111,37440,34632,35968,1.69
12.06.2021 17:00:00.000 GMT-0400,35968,39324,34755,39234,2.29
13.06.2021 17:00:00.000 GMT-0400,39234,40984,38682,39797,2.67
14.06.2021 17:00:00.000 GMT-0400,39797,41264,39536,39905,2.92
15.06.2021 17:00:00.000 GMT-0400,39905,40444,38299,38480,2.53
16.06.2021 17:00:00.000 GMT-0400,38480,39507,37357,37701,2.23
17.06.2021 17:00:00.000 GMT-0400,37701,38164,35119,35456,2.2
18.06.2021 17:00:00.000 GMT-0400,35458,36396,34833,36074,1.29
19.06.2021 17:00:00.000 GMT-0400,36074,36116,33328,35781,1.79
20.06.2021 17:00:00.000 GMT-0400,35772,35846,31706,32540,2.18
21.06.2021 17:00:00.000 GMT-0400,32536,33265,28796,32858,2.5
22.06.2021 17:00:00.000 GMT-0400,32858,34786,31690,33013,2.08
23.06.2021 17:00:00.000 GMT-0400,33013,35243,32302,34812,1.67
24.06.2021 17:00:00.000 GMT-0400,34809,35460,31463,32181,1.95
25.06.2021 17:00:00.000 GMT-0400,32173,32637,30125,31260,1.69
26.06.2021 17:00:00.000 GMT-0400,31260,33515,30911,32589,2.42
27.06.2021 17:00:00.000 GMT-0400,32588,35253,32427,34638,1.99
28.06.2021 17:00:00.000 GMT-0400,34619,36563,34096,36126,1.87
29.06.2021 17:00:00.000 GMT-0400,36122,36277,34019,34537,1.26
30.06.2021 17:00:00.000 GMT-0400,34525,35165,32706,33373,1.39
01.07.2021 17:00:00.000 GMT-0400,33372,33925,32677,33092,1.19
02.07.2021 17:00:00.000 GMT-0400,33093,34882,33054,34684,0.55
03.07.2021 17:00:00.000 GMT-0400,34680,35634,34235,35501,0.48
04.07.2021 17:00:00.000 GMT-0400,35482,35903,33113,33811,1.24
05.07.2021 17:00:00.000 GMT-0400,33810,35059,33512,33908,1.34
06.07.2021 17:00:00.000 GMT-0400,33908,35011,33614,34497,1.58
07.07.2021 17:00:00.000 GMT-0400,34497,34501,32070,32771,1.47
08.07.2021 17:00:00.000 GMT-0400,32769,33654,32237,33474,1.24
